,x,LEG,LEG-TV,LIME,CShap,KernelSHAP,GradCam
93,93,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.002002002002002002
94,94,0.07407407407407407,0.024024024024024024,0.06106106106106106,0.04204204204204204,0.037037037037037035,0.03903903903903904
95,95,0.04104104104104104,0.20020020020020018,0.7757757757757757,0.14514514514514515,0.006006006006006006,0.05905905905905906
96,96,0.024024024024024024,0.005005005005005005,0.22822822822822822,0.0890890890890891,0.016016016016016016,0.05905905905905906
97,97,0.001001001001001001,0.001001001001001001,0.004004004004004004,0.001001001001001001,0.006006006006006006,0.002002002002002002
98,98,0.016016016016016016,0.001001001001001001,0.007007007007007007,0.03303303303303303,0.011011011011011011,0.017017017017017015
99,99,0.007007007007007007,0.01001001001001001,0.13313313313313313,0.002002002002002002,0.016016016016016016,0.01001001001001001
100,100,0.026026026026026026,0.03203203203203203,0.001001001001001001,0.001001001001001001,0.01001001001001001,0.001001001001001001
101,101,0.17617617617617617,0.06306306306306306,0.2732732732732733,0.008008008008008008,0.05205205205205205,0.01901901901901902
102,102,0.024024024024024024,0.04204204204204204,0.018018018018018018,0.02702702702702703,0.014014014014014014,0.05105105105105105
103,103,0.004004004004004004,0.009009009009009009,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001
104,104,0.003003003003003003,0.002002002002002002,0.005005005005005005,0.006006006006006006,0.004004004004004004,0.001001001001001001
105,105,0.0990990990990991,0.07907907907907907,0.1011011011011011,0.22922922922922923,0.06406406406406406,0.18218218218218218
106,106,0.12412412412412413,0.02102102102102102,0.5555555555555556,0.23023023023023023,0.16316316316316315,0.06406406406406406
107,107,0.06706706706706707,0.06506506506506507,0.03003003003003003,0.04004004004004004,0.002002002002002002,0.012012012012012012
108,108,0.056056056056056056,0.014014014014014014,0.02702702702702703,0.08308308308308308,0.12112112112112113,0.2962962962962963
109,109,0.002002002002002002,0.004004004004004004,0.003003003003003003,0.001001001001001001,0.01901901901901902,0.001001001001001001
110,110,0.07907907907907907,0.12412412412412413,0.16716716716716717,0.11311311311311312,0.08808808808808809,0.06106106106106106
111,111,0.03403403403403403,0.11211211211211211,0.25225225225225223,0.2702702702702703,0.34134134134134136,0.07307307307307308
112,112,0.04704704704704705,0.01901901901901902,0.24924924924924924,0.007007007007007007,0.003003003003003003,0.009009009009009009
113,113,0.004004004004004004,0.003003003003003003,0.003003003003003003,0.001001001001001001,0.011011011011011011,0.017017017017017015
114,114,0.04904904904904905,0.001001001001001001,0.011011011011011011,0.025025025025025023,0.002002002002002002,0.003003003003003003
115,115,0.22122122122122123,0.11611611611611611,0.39039039039039036,0.15915915915915915,0.07407407407407407,0.15915915915915915
116,116,0.002002002002002002,0.002002002002002002,0.001001001001001001,0.017017017017017015,0.001001001001001001,0.002002002002002002
117,117,0.005005005005005005,0.004004004004004004,0.002002002002002002,0.007007007007007007,0.003003003003003003,0.001001001001001001
118,118,0.002002002002002002,0.02002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.009009009009009009
119,119,0.002002002002002002,0.001001001001001001,0.009009009009009009,0.001001001001001001,0.002002002002002002,0.001001001001001001
120,120,0.12312312312312312,0.24424424424424424,0.14314314314314314,0.2032032032032032,0.08408408408408408,0.05105105105105105
121,121,0.057057057057057055,0.0970970970970971,0.12512512512512514,0.09509509509509509,0.13213213213213212,0.07607607607607608
122,122,0.03203203203203203,0.011011011011011011,0.029029029029029027,0.012012012012012012,0.024024024024024024,0.007007007007007007
123,123,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.002002002002002002,0.013013013013013013,0.004004004004004004
124,124,0.04904904904904905,0.05205205205205205,0.16916916916916916,0.12712712712712712,0.05405405405405406,0.029029029029029027
125,125,0.001001001001001001,0.001001001001001001,0.015015015015015015,0.001001001001001001,0.06806806806806806,0.005005005005005005
126,126,0.4494494494494494,0.25725725725725723,0.1021021021021021,0.23523523523523523,0.16716716716716717,0.2822822822822823
127,127,0.13313313313313313,0.18218218218218218,0.23423423423423423,0.1031031031031031,0.06506506506506507,0.0970970970970971
128,128,0.016016016016016016,0.015015015015015015,0.006006006006006006,0.016016016016016016,0.016016016016016016,0.06106106106106106
129,129,0.014014014014014014,0.015015015015015015,0.14214214214214213,0.06506506506506507,0.04004004004004004,0.09009009009009009
130,130,0.015015015015015015,0.013013013013013013,0.022022022022022022,0.013013013013013013,0.014014014014014014,0.01001001001001001
131,131,0.016016016016016016,0.026026026026026026,0.029029029029029027,0.062062062062062065,0.044044044044044044,0.026026026026026026
132,132,0.017017017017017015,0.013013013013013013,0.004004004004004004,0.0940940940940941,0.023023023023023025,0.07807807807807808
133,133,0.26726726726726724,0.4084084084084084,0.26426426426426425,0.48348348348348347,0.27927927927927926,0.29429429429429427
134,134,0.03003003003003003,0.015015015015015015,0.5065065065065065,0.2062062062062062,0.04904904904904905,0.1841841841841842
135,135,0.04004004004004004,0.025025025025025023,0.002002002002002002,0.050050050050050046,0.06806806806806806,0.002002002002002002
136,136,0.18018018018018017,0.1011011011011011,0.28128128128128127,0.3663663663663664,0.2952952952952953,0.25325325325325326
137,137,0.3173173173173173,0.023023023023023025,0.5665665665665666,0.011011011011011011,0.024024024024024024,0.005005005005005005
138,138,0.1111111111111111,0.09009009009009009,0.0970970970970971,0.002002002002002002,0.009009009009009009,0.07607607607607608
139,139,0.8668668668668669,0.45145145145145144,0.16016016016016016,0.15115115115115116,0.02702702702702703,0.007007007007007007
140,140,0.007007007007007007,0.014014014014014014,0.003003003003003003,0.006006006006006006,0.01901901901901902,0.01901901901901902
141,141,0.011011011011011011,0.016016016016016016,0.005005005005005005,0.009009009009009009,0.05205205205205205,0.025025025025025023
142,142,0.04204204204204204,0.08308308308308308,0.056056056056056056,0.22022022022022023,0.03803803803803804,0.8538538538538538
143,143,0.04704704704704705,0.06106106106106106,0.38238238238238237,0.2062062062062062,0.08808808808808809,0.5475475475475475
144,144,0.26926926926926925,0.2182182182182182,0.43243243243243246,0.07307307307307308,0.08708708708708708,0.1061061061061061
145,145,0.04004004004004004,0.015015015015015015,0.008008008008008008,0.03403403403403403,0.001001001001001001,0.013013013013013013
146,146,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.013013013013013013,0.002002002002002002,0.009009009009009009
147,147,0.002002002002002002,0.003003003003003003,0.001001001001001001,0.008008008008008008,0.001001001001001001,0.002002002002002002
148,148,0.16116116116116116,0.23623623623623624,0.7877877877877878,0.07807807807807808,0.05205205205205205,0.1111111111111111
149,149,0.003003003003003003,0.003003003003003003,0.002002002002002002,0.004004004004004004,0.003003003003003003,0.003003003003003003
150,150,0.031031031031031032,0.007007007007007007,0.01001001001001001,0.004004004004004004,0.011011011011011011,0.13413413413413414
151,151,0.001001001001001001,0.022022022022022022,0.04504504504504504,0.007007007007007007,0.007007007007007007,0.016016016016016016
152,152,0.002002002002002002,0.001001001001001001,0.006006006006006006,0.001001001001001001,0.005005005005005005,0.002002002002002002
153,153,0.003003003003003003,0.006006006006006006,0.03003003003003003,0.04204204204204204,0.008008008008008008,0.01001001001001001
154,154,0.23123123123123124,0.2702702702702703,0.5145145145145145,0.5085085085085085,0.3843843843843844,0.4134134134134134
155,155,0.01901901901901902,0.025025025025025023,0.03803803803803804,0.09509509509509509,0.04904904904904905,0.11911911911911911
156,156,0.1961961961961962,0.21921921921921922,0.07607607607607608,0.14514514514514515,0.08308308308308308,0.0940940940940941
157,157,0.008008008008008008,0.004004004004004004,0.015015015015015015,0.003003003003003003,0.025025025025025023,0.057057057057057055
158,158,0.26426426426426425,0.003003003003003003,0.011011011011011011,0.34134134134134136,0.03903903903903904,0.003003003003003003
159,159,0.02002002002002002,0.01901901901901902,0.005005005005005005,0.12612612612612611,0.018018018018018018,0.014014014014014014
160,160,0.0920920920920921,0.025025025025025023,0.05305305305305305,0.07007007007007007,0.050050050050050046,0.0940940940940941
161,161,0.34534534534534533,0.4824824824824825,0.13613613613613612,0.07307307307307308,0.07607607607607608,0.04204204204204204
162,162,0.003003003003003003,0.002002002002002002,0.057057057057057055,0.07307307307307308,0.017017017017017015,0.003003003003003003
163,163,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.016016016016016016,0.001001001001001001
164,164,0.16616616616616617,0.11811811811811812,0.5375375375375375,0.41541541541541543,0.1971971971971972,0.13213213213213212
165,165,0.011011011011011011,0.04804804804804805,0.14114114114114115,0.0960960960960961,0.0890890890890891,0.14314314314314314
166,166,0.08108108108108109,0.05105105105105105,0.24124124124124124,0.06906906906906907,0.015015015015015015,0.11211211211211211
167,167,0.013013013013013013,0.017017017017017015,0.06906906906906907,0.006006006006006006,0.01901901901901902,0.13813813813813813
168,168,0.058058058058058054,0.031031031031031032,0.09509509509509509,0.09109109109109109,0.057057057057057055,0.011011011011011011
169,169,0.005005005005005005,0.009009009009009009,0.014014014014014014,0.004004004004004004,0.050050050050050046,0.029029029029029027
170,170,0.007007007007007007,0.015015015015015015,0.018018018018018018,0.025025025025025023,0.007007007007007007,0.007007007007007007
171,171,0.014014014014014014,0.058058058058058054,0.1011011011011011,0.018018018018018018,0.014014014014014014,0.016016016016016016
172,172,0.006006006006006006,0.007007007007007007,0.002002002002002002,0.003003003003003003,0.007007007007007007,0.001001001001001001
173,173,0.20520520520520522,0.25725725725725723,0.3813813813813814,0.41541541541541543,0.11911911911911911,0.3983983983983984
174,174,0.001001001001001001,0.002002002002002002,0.002002002002002002,0.004004004004004004,0.005005005005005005,0.009009009009009009
175,175,0.002002002002002002,0.007007007007007007,0.005005005005005005,0.007007007007007007,0.004004004004004004,0.009009009009009009
176,176,0.06806806806806806,0.04604604604604605,0.03403403403403403,0.15515515515515516,0.03303303303303303,0.04004004004004004
177,177,0.3843843843843844,0.3233233233233233,0.3113113113113113,0.3813813813813814,0.17317317317317318,0.2122122122122122
178,178,0.003003003003003003,0.01001001001001001,0.008008008008008008,0.009009009009009009,0.001001001001001001,0.009009009009009009
179,179,0.023023023023023025,0.03203203203203203,0.4974974974974975,0.21921921921921922,0.028028028028028028,0.0960960960960961
180,180,0.036036036036036036,0.037037037037037035,0.12812812812812813,0.11711711711711711,0.17317317317317318,0.14914914914914915
181,181,0.02102102102102102,0.02102102102102102,0.003003003003003003,0.013013013013013013,0.013013013013013013,0.014014014014014014
182,182,0.004004004004004004,0.003003003003003003,0.002002002002002002,0.004004004004004004,0.001001001001001001,0.025025025025025023
183,183,0.018018018018018018,0.036036036036036036,0.012012012012012012,0.050050050050050046,0.1021021021021021,0.04604604604604605
184,184,0.028028028028028028,0.022022022022022022,0.07007007007007007,0.09309309309309309,0.024024024024024024,0.03303303303303303
185,185,0.13313313313313313,0.07007007007007007,0.5115115115115115,0.48648648648648646,0.34034034034034033,0.3333333333333333
186,186,0.01901901901901902,0.031031031031031032,0.035035035035035036,0.005005005005005005,0.005005005005005005,0.008008008008008008
187,187,0.07907907907907907,0.08608608608608609,0.3163163163163163,0.41541541541541543,0.12612612612612611,0.09109109109109109
188,188,0.014014014014014014,0.03303303303303303,0.15915915915915915,0.06706706706706707,0.03303303303303303,0.055055055055055056
189,189,0.013013013013013013,0.07907907907907907,0.029029029029029027,0.13513513513513514,0.026026026026026026,0.01901901901901902
190,190,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
191,191,0.002002002002002002,0.009009009009009009,0.007007007007007007,0.004004004004004004,0.001001001001001001,0.011011011011011011
192,192,0.08508508508508508,0.19519519519519518,0.17117117117117117,0.13813813813813813,0.022022022022022022,0.10710710710710711
193,193,0.016016016016016016,0.012012012012012012,0.003003003003003003,0.03303303303303303,0.024024024024024024,0.013013013013013013
194,194,0.17617617617617617,0.17617617617617617,0.06906906906906907,0.06906906906906907,0.06306306306306306,0.15215215215215216
195,195,0.09109109109109109,0.11811811811811812,0.22122122122122123,0.055055055055055056,0.0970970970970971,0.07507507507507508
196,196,0.39039039039039036,0.17417417417417416,0.30930930930930933,0.4574574574574575,0.27227227227227224,0.3303303303303303
197,197,0.035035035035035036,0.009009009009009009,0.016016016016016016,0.04204204204204204,0.07107107107107107,0.028028028028028028
198,198,0.08008008008008008,0.050050050050050046,0.0890890890890891,0.008008008008008008,0.004004004004004004,0.001001001001001001
199,199,0.016016016016016016,0.0890890890890891,0.017017017017017015,0.014014014014014014,0.05205205205205205,0.031031031031031032
200,200,0.01001001001001001,0.015015015015015015,0.006006006006006006,0.009009009009009009,0.012012012012012012,0.011011011011011011
201,201,0.014014014014014014,0.02002002002002002,0.11211211211211211,0.14814814814814814,0.09509509509509509,0.09009009009009009
202,202,0.004004004004004004,0.004004004004004004,0.037037037037037035,0.013013013013013013,0.017017017017017015,0.015015015015015015
203,203,0.05105105105105105,0.04804804804804805,0.07207207207207207,0.18518518518518517,0.06406406406406406,0.2702702702702703
204,204,0.036036036036036036,0.043043043043043044,0.056056056056056056,0.16016016016016016,0.21021021021021022,0.17917917917917917
205,205,0.015015015015015015,0.02102102102102102,0.001001001001001001,0.08308308308308308,0.001001001001001001,0.002002002002002002
206,206,0.015015015015015015,0.014014014014014014,0.003003003003003003,0.008008008008008008,0.017017017017017015,0.007007007007007007
207,207,0.06706706706706707,0.14014014014014015,0.15315315315315314,0.07507507507507508,0.06806806806806806,0.043043043043043044
208,208,0.07507507507507508,0.06806806806806806,0.15815815815815815,0.2882882882882883,0.25325325325325326,0.07607607607607608
209,209,0.006006006006006006,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
210,210,0.031031031031031032,0.011011011011011011,0.028028028028028028,0.007007007007007007,0.002002002002002002,0.008008008008008008
211,211,0.011011011011011011,0.013013013013013013,0.007007007007007007,0.13713713713713713,0.11411411411411411,0.025025025025025023
212,212,0.1891891891891892,0.18518518518518517,0.19119119119119118,0.23323323323323322,0.11711711711711711,0.3113113113113113
213,213,0.022022022022022022,0.01001001001001001,0.03303303303303303,0.1011011011011011,0.1091091091091091,0.07507507507507508
214,214,0.01001001001001001,0.005005005005005005,0.07107107107107107,0.3663663663663664,0.04104104104104104,0.06506506506506507
215,215,0.13013013013013014,0.14714714714714713,0.004004004004004004,0.2122122122122122,0.15715715715715717,0.08108108108108109
216,216,0.0970970970970971,0.05905905905905906,0.26226226226226224,0.31931931931931934,0.0970970970970971,0.10710710710710711
217,217,0.003003003003003003,0.002002002002002002,0.004004004004004004,0.007007007007007007,0.002002002002002002,0.04904904904904905
218,218,0.0970970970970971,0.24324324324324323,0.1021021021021021,0.5865865865865866,0.11911911911911911,0.23923923923923923
219,219,0.27927927927927926,0.37037037037037035,0.6826826826826827,0.34234234234234234,0.35435435435435436,0.4184184184184184
220,220,0.001001001001001001,0.001001001001001001,0.003003003003003003,0.003003003003003003,0.023023023023023025,0.001001001001001001
221,221,0.11511511511511512,0.10810810810810811,0.6256256256256256,0.17117117117117117,0.13413413413413414,0.2122122122122122
222,222,0.03903903903903904,0.03903903903903904,0.15115115115115116,0.14514514514514515,0.04904904904904905,0.14914914914914915
223,223,0.17317317317317318,0.09009009009009009,0.6096096096096096,0.17117117117117117,0.08308308308308308,0.14414414414414414
224,224,0.003003003003003003,0.017017017017017015,0.016016016016016016,0.11611611611611611,0.007007007007007007,0.018018018018018018
225,225,0.008008008008008008,0.004004004004004004,0.006006006006006006,0.008008008008008008,0.026026026026026026,0.11711711711711711
226,226,0.1881881881881882,0.22422422422422422,0.5755755755755756,0.1971971971971972,0.2862862862862863,0.1971971971971972
227,227,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.003003003003003003,0.001001001001001001,0.002002002002002002
228,228,0.024024024024024024,0.02002002002002002,0.11411411411411411,0.0920920920920921,0.022022022022022022,0.029029029029029027
229,229,0.3023023023023023,0.2962962962962963,0.5535535535535535,0.1091091091091091,0.28428428428428426,0.6316316316316316
230,230,0.24124124124124124,0.19119119119119118,0.050050050050050046,0.10510510510510511,0.08508508508508508,0.058058058058058054
231,231,0.03903903903903904,0.08108108108108109,0.003003003003003003,0.015015015015015015,0.002002002002002002,0.003003003003003003
232,232,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.013013013013013013,0.013013013013013013
233,233,0.03003003003003003,0.06506506506506507,0.04904904904904905,0.08808808808808809,0.04904904904904905,0.14314314314314314
234,234,0.029029029029029027,0.017017017017017015,0.018018018018018018,0.16616616616616617,0.050050050050050046,0.15715715715715717
235,235,0.12212212212212212,0.011011011011011011,0.02102102102102102,0.05105105105105105,0.009009009009009009,0.050050050050050046
236,236,0.05405405405405406,0.04004004004004004,0.025025025025025023,0.015015015015015015,0.003003003003003003,0.03803803803803804
237,237,0.1941941941941942,0.1971971971971972,0.2862862862862863,0.08008008008008008,0.1011011011011011,0.2122122122122122
238,238,0.05205205205205205,0.02102102102102102,0.05405405405405406,0.04704704704704705,0.02702702702702703,0.024024024024024024
